iteration,latency_ns,latency_ms,precision,threads,kernels
815,1116729,1.116729,double,1,10
816,1114115,1.114115,double,1,10
817,1105151,1.105151,double,1,10
818,1106593,1.106593,double,1,10
819,1113905,1.113905,double,1,10
820,1105231,1.105231,double,1,10
821,1104353,1.104353,double,1,10
822,1112304,1.112304,double,1,10
823,1152691,1.152691,double,1,10
824,1126763,1.126763,double,1,10
825,1123832,1.123832,double,1,10
826,1108918,1.108918,double,1,10
827,1138108,1.138108,double,1,10
828,1114803,1.114803,double,1,10
829,1120565,1.120565,double,1,10
830,1107231,1.107231,double,1,10
831,1112986,1.112986,double,1,10
832,1118864,1.118864,double,1,10
833,1114587,1.114587,double,1,10
834,1125563,1.125563,double,1,10
835,1146789,1.146789,double,1,10
836,1124440,1.12444,double,1,10
837,1120492,1.120492,double,1,10
838,1108931,1.108931,double,1,10
839,1113156,1.113156,double,1,10
840,1125279,1.125279,double,1,10
841,1105390,1.10539,double,1,10
842,1109483,1.109483,double,1,10
843,1108869,1.108869,double,1,10
844,1107444,1.107444,double,1,10
845,1108090,1.10809,double,1,10
846,1108871,1.108871,double,1,10
847,1121314,1.121314,double,1,10
848,1108200,1.1082,double,1,10
849,1112498,1.112498,double,1,10
850,1107467,1.107467,double,1,10
851,1111263,1.111263,double,1,10
852,1104768,1.104768,double,1,10
853,1104487,1.104487,double,1,10
854,1113377,1.113377,double,1,10
855,1106690,1.10669,double,1,10
856,1106845,1.106845,double,1,10
857,1109397,1.109397,double,1,10
858,1107246,1.107246,double,1,10
859,1171662,1.171662,double,1,10
860,1152866,1.152866,double,1,10
861,1116086,1.116086,double,1,10
862,1105052,1.105052,double,1,10
863,1104163,1.104163,double,1,10
864,1117479,1.117479,double,1,10
865,1103914,1.103914,double,1,10
866,1112401,1.112401,double,1,10
867,1103814,1.103814,double,1,10
868,1108281,1.108281,double,1,10
869,1103732,1.103732,double,1,10
870,1106915,1.106915,double,1,10
871,1104175,1.104175,double,1,10
872,1158942,1.158942,double,1,10
873,1199217,1.199217,double,1,10
874,1170037,1.170037,double,1,10
875,1113602,1.113602,double,1,10
876,1147721,1.147721,double,1,10
877,1120854,1.120854,double,1,10
878,1135295,1.135295,double,1,10
879,1121509,1.121509,double,1,10
880,1124876,1.124876,double,1,10
881,1144561,1.144561,double,1,10
882,1137641,1.137641,double,1,10
883,1133112,1.133112,double,1,10
884,1141248,1.141248,double,1,10
885,1139260,1.13926,double,1,10
886,1107069,1.107069,double,1,10
887,1118364,1.118364,double,1,10
888,1110499,1.110499,double,1,10
889,1102847,1.102847,double,1,10
890,1103475,1.103475,double,1,10
891,1101932,1.101932,double,1,10
892,1106040,1.10604,double,1,10
893,1102768,1.102768,double,1,10
894,1110400,1.1104,double,1,10
895,1110768,1.110768,double,1,10
896,1105766,1.105766,double,1,10
897,1102027,1.102027,double,1,10
898,1114039,1.114039,double,1,10
899,1109748,1.109748,double,1,10
900,1102810,1.10281,double,1,10
901,1113642,1.113642,double,1,10
902,1109317,1.109317,double,1,10
903,1109647,1.109647,double,1,10
904,1103145,1.103145,double,1,10
905,1118905,1.118905,double,1,10
906,1114037,1.114037,double,1,10
907,1123940,1.12394,double,1,10
908,1106928,1.106928,double,1,10
909,1108815,1.108815,double,1,10
910,1104588,1.104588,double,1,10
911,1109859,1.109859,double,1,10
912,1104635,1.104635,double,1,10
913,1110474,1.110474,double,1,10
914,1105533,1.105533,double,1,10
915,1101558,1.101558,double,1,10
916,1111429,1.111429,double,1,10
917,1185702,1.185702,double,1,10
918,1115609,1.115609,double,1,10
919,1103520,1.10352,double,1,10
920,1109506,1.109506,double,1,10
921,1104065,1.104065,double,1,10
922,1103270,1.10327,double,1,10
923,1107352,1.107352,double,1,10
924,1109947,1.109947,double,1,10
925,1109766,1.109766,double,1,10
926,1116254,1.116254,double,1,10
927,1108529,1.108529,double,1,10
928,1103592,1.103592,double,1,10
929,1106238,1.106238,double,1,10
930,1102709,1.102709,double,1,10
931,1103494,1.103494,double,1,10
932,1106718,1.106718,double,1,10
933,1115660,1.11566,double,1,10
934,1107488,1.107488,double,1,10
935,1106507,1.106507,double,1,10
936,1111334,1.111334,double,1,10
937,1111336,1.111336,double,1,10
938,1102779,1.102779,double,1,10
939,1104605,1.104605,double,1,10
940,1106200,1.1062,double,1,10
941,1107605,1.107605,double,1,10
942,1110849,1.110849,double,1,10
943,1103704,1.103704,double,1,10
944,1107215,1.107215,double,1,10
945,1102914,1.102914,double,1,10
946,1106489,1.106489,double,1,10
947,1103543,1.103543,double,1,10
948,1104013,1.104013,double,1,10
949,1110987,1.110987,double,1,10
950,1104494,1.104494,double,1,10
951,1102923,1.102923,double,1,10
952,1122070,1.12207,double,1,10
953,1108798,1.108798,double,1,10
954,1110889,1.110889,double,1,10
955,1108869,1.108869,double,1,10
956,1106265,1.106265,double,1,10
957,1104179,1.104179,double,1,10
958,1106069,1.106069,double,1,10
959,1104658,1.104658,double,1,10
960,1107326,1.107326,double,1,10
961,1107105,1.107105,double,1,10
962,1116309,1.116309,double,1,10
963,1106814,1.106814,double,1,10
964,1105532,1.105532,double,1,10
965,1104360,1.10436,double,1,10
966,1110064,1.110064,double,1,10
967,1103642,1.103642,double,1,10
968,1106238,1.106238,double,1,10
969,1108549,1.108549,double,1,10
970,1132058,1.132058,double,1,10
971,1103431,1.103431,double,1,10
972,1112799,1.112799,double,1,10
973,1108065,1.108065,double,1,10
974,1103125,1.103125,double,1,10
975,1111380,1.11138,double,1,10
976,1108608,1.108608,double,1,10
977,1110469,1.110469,double,1,10
978,1108327,1.108327,double,1,10
979,1110527,1.110527,double,1,10
980,1108669,1.108669,double,1,10
981,1104224,1.104224,double,1,10
982,1106918,1.106918,double,1,10
983,1103772,1.103772,double,1,10
984,1103895,1.103895,double,1,10
985,1111213,1.111213,double,1,10
986,1102302,1.102302,double,1,10
987,1107821,1.107821,double,1,10
988,1107247,1.107247,double,1,10
989,1107214,1.107214,double,1,10
990,1102625,1.102625,double,1,10
991,1114768,1.114768,double,1,10
992,1102970,1.10297,double,1,10
993,1105716,1.105716,double,1,10
994,1108102,1.108102,double,1,10
995,1121543,1.121543,double,1,10
996,1116580,1.11658,double,1,10
997,1108013,1.108013,double,1,10
998,1109914,1.109914,double,1,10
999,1111347,1.111347,double,1,10
