iteration,latency_ns,latency_ms,precision,threads,kernels
555,1096373,1.096373,double,1,10
556,1096277,1.096277,double,1,10
557,1100056,1.100056,double,1,10
558,1095984,1.095984,double,1,10
559,1099159,1.099159,double,1,10
560,1102274,1.102274,double,1,10
561,1103627,1.103627,double,1,10
562,1096762,1.096762,double,1,10
563,1106286,1.106286,double,1,10
564,1164401,1.164401,double,1,10
565,1539921,1.539921,double,1,10
566,1457228,1.457228,double,1,10
567,1486620,1.48662,double,1,10
568,1426506,1.426506,double,1,10
569,1275870,1.27587,double,1,10
570,1325252,1.325252,double,1,10
571,1088239,1.088239,double,1,10
572,1108813,1.108813,double,1,10
573,1099436,1.099436,double,1,10
574,1102541,1.102541,double,1,10
575,1108500,1.1085,double,1,10
576,1104923,1.104923,double,1,10
577,1135408,1.135408,double,1,10
578,1129497,1.129497,double,1,10
579,1086739,1.086739,double,1,10
580,1099303,1.099303,double,1,10
581,1097307,1.097307,double,1,10
582,1095938,1.095938,double,1,10
583,1101001,1.101001,double,1,10
584,1106958,1.106958,double,1,10
585,1108758,1.108758,double,1,10
586,1096882,1.096882,double,1,10
587,1097288,1.097288,double,1,10
588,1101794,1.101794,double,1,10
589,1098461,1.098461,double,1,10
590,1099795,1.099795,double,1,10
591,1096302,1.096302,double,1,10
592,1100197,1.100197,double,1,10
593,1097588,1.097588,double,1,10
594,1096375,1.096375,double,1,10
595,1099486,1.099486,double,1,10
596,1118559,1.118559,double,1,10
597,1104334,1.104334,double,1,10
598,1103529,1.103529,double,1,10
599,1103336,1.103336,double,1,10
600,1103559,1.103559,double,1,10
601,1100252,1.100252,double,1,10
602,1104705,1.104705,double,1,10
603,1096146,1.096146,double,1,10
604,1100840,1.10084,double,1,10
605,1096931,1.096931,double,1,10
606,1097538,1.097538,double,1,10
607,1100299,1.100299,double,1,10
608,1097243,1.097243,double,1,10
609,1101101,1.101101,double,1,10
610,1096946,1.096946,double,1,10
611,1099080,1.09908,double,1,10
612,1096665,1.096665,double,1,10
613,1109356,1.109356,double,1,10
614,1096887,1.096887,double,1,10
615,1201020,1.20102,double,1,10
616,1119029,1.119029,double,1,10
617,1097807,1.097807,double,1,10
618,1104163,1.104163,double,1,10
619,1106593,1.106593,double,1,10
620,1107597,1.107597,double,1,10
621,1097024,1.097024,double,1,10
622,1146156,1.146156,double,1,10
623,1103385,1.103385,double,1,10
624,1096801,1.096801,double,1,10
625,1101448,1.101448,double,1,10
626,1097419,1.097419,double,1,10
627,1101220,1.10122,double,1,10
628,1098036,1.098036,double,1,10
629,1099226,1.099226,double,1,10
630,1096962,1.096962,double,1,10
631,1107326,1.107326,double,1,10
632,1097837,1.097837,double,1,10
633,1099680,1.09968,double,1,10
634,1096118,1.096118,double,1,10
635,1097396,1.097396,double,1,10
