iteration,latency_ns,latency_ms,precision,threads,kernels
264,621898,0.621898,single,1,10
265,624876,0.624876,single,1,10
266,622658,0.622658,single,1,10
267,658203,0.658203,single,1,10
268,626654,0.626654,single,1,10
269,622194,0.622194,single,1,10
270,625857,0.625857,single,1,10
271,630318,0.630318,single,1,10
272,622892,0.622892,single,1,10
273,626136,0.626136,single,1,10
274,623344,0.623344,single,1,10
275,625491,0.625491,single,1,10
276,628644,0.628644,single,1,10
277,622931,0.622931,single,1,10
278,625024,0.625024,single,1,10
279,627844,0.627844,single,1,10
280,622778,0.622778,single,1,10
281,625449,0.625449,single,1,10
282,622749,0.622749,single,1,10
283,634898,0.634898,single,1,10
284,625356,0.625356,single,1,10
285,621715,0.621715,single,1,10
286,628036,0.628036,single,1,10
287,624821,0.624821,single,1,10
288,623254,0.623254,single,1,10
289,625635,0.625635,single,1,10
290,622486,0.622486,single,1,10
291,627569,0.627569,single,1,10
292,635052,0.635052,single,1,10
293,627043,0.627043,single,1,10
294,629524,0.629524,single,1,10
295,625239,0.625239,single,1,10
296,622658,0.622658,single,1,10
297,625578,0.625578,single,1,10
298,622448,0.622448,single,1,10
299,627730,0.62773,single,1,10
300,625178,0.625178,single,1,10
301,622706,0.622706,single,1,10
302,629313,0.629313,single,1,10
303,623526,0.623526,single,1,10
304,622511,0.622511,single,1,10
305,625349,0.625349,single,1,10
306,622727,0.622727,single,1,10
307,626809,0.626809,single,1,10
308,625298,0.625298,single,1,10
309,621633,0.621633,single,1,10
310,635250,0.63525,single,1,10
311,624824,0.624824,single,1,10
312,621638,0.621638,single,1,10
313,625401,0.625401,single,1,10
314,622920,0.62292,single,1,10
315,621846,0.621846,single,1,10
316,624013,0.624013,single,1,10
317,621559,0.621559,single,1,10
318,625840,0.62584,single,1,10
319,628680,0.62868,single,1,10
320,622519,0.622519,single,1,10
321,625732,0.625732,single,1,10
322,633508,0.633508,single,1,10
323,622482,0.622482,single,1,10
324,625615,0.625615,single,1,10
325,624813,0.624813,single,1,10
326,627814,0.627814,single,1,10
327,625429,0.625429,single,1,10
328,622760,0.62276,single,1,10
329,624863,0.624863,single,1,10
330,627021,0.627021,single,1,10
331,622703,0.622703,single,1,10
332,623327,0.623327,single,1,10
333,623224,0.623224,single,1,10
334,627855,0.627855,single,1,10
335,624382,0.624382,single,1,10
336,622866,0.622866,single,1,10
337,627020,0.62702,single,1,10
338,625880,0.62588,single,1,10
339,622435,0.622435,single,1,10
340,632323,0.632323,single,1,10
341,622189,0.622189,single,1,10
342,626379,0.626379,single,1,10
343,632343,0.632343,single,1,10
344,621995,0.621995,single,1,10
345,626340,0.62634,single,1,10
346,632107,0.632107,single,1,10
347,622601,0.622601,single,1,10
348,637894,0.637894,single,1,10
349,622909,0.622909,single,1,10
350,625199,0.625199,single,1,10
351,635253,0.635253,single,1,10
352,627073,0.627073,single,1,10
353,627004,0.627004,single,1,10
354,628618,0.628618,single,1,10
355,621743,0.621743,single,1,10
356,624230,0.62423,single,1,10
357,627253,0.627253,single,1,10
