iteration,latency_ns,latency_ms,precision,threads,scope
774,15578866,15.5789,double_intermediate,1,plan+SOCS+FI+output_formation
775,16605253,16.6053,double_intermediate,1,plan+SOCS+FI+output_formation
776,15919523,15.9195,double_intermediate,1,plan+SOCS+FI+output_formation
777,15509537,15.5095,double_intermediate,1,plan+SOCS+FI+output_formation
778,15556198,15.5562,double_intermediate,1,plan+SOCS+FI+output_formation
779,15469026,15.469,double_intermediate,1,plan+SOCS+FI+output_formation
780,15603650,15.6037,double_intermediate,1,plan+SOCS+FI+output_formation
781,15645248,15.6452,double_intermediate,1,plan+SOCS+FI+output_formation
782,15573715,15.5737,double_intermediate,1,plan+SOCS+FI+output_formation
783,15548214,15.5482,double_intermediate,1,plan+SOCS+FI+output_formation
784,15471409,15.4714,double_intermediate,1,plan+SOCS+FI+output_formation
785,15542464,15.5425,double_intermediate,1,plan+SOCS+FI+output_formation
786,15566775,15.5668,double_intermediate,1,plan+SOCS+FI+output_formation
787,15754944,15.7549,double_intermediate,1,plan+SOCS+FI+output_formation
788,15629755,15.6298,double_intermediate,1,plan+SOCS+FI+output_formation
789,15524158,15.5242,double_intermediate,1,plan+SOCS+FI+output_formation
790,15490424,15.4904,double_intermediate,1,plan+SOCS+FI+output_formation
791,15751876,15.7519,double_intermediate,1,plan+SOCS+FI+output_formation
792,15681496,15.6815,double_intermediate,1,plan+SOCS+FI+output_formation
793,15490459,15.4905,double_intermediate,1,plan+SOCS+FI+output_formation
794,15584129,15.5841,double_intermediate,1,plan+SOCS+FI+output_formation
795,15752977,15.753,double_intermediate,1,plan+SOCS+FI+output_formation
796,15545038,15.545,double_intermediate,1,plan+SOCS+FI+output_formation
797,15581369,15.5814,double_intermediate,1,plan+SOCS+FI+output_formation
798,15494560,15.4946,double_intermediate,1,plan+SOCS+FI+output_formation
799,15513545,15.5135,double_intermediate,1,plan+SOCS+FI+output_formation
800,15611107,15.6111,double_intermediate,1,plan+SOCS+FI+output_formation
801,15536421,15.5364,double_intermediate,1,plan+SOCS+FI+output_formation
802,15491094,15.4911,double_intermediate,1,plan+SOCS+FI+output_formation
803,15477618,15.4776,double_intermediate,1,plan+SOCS+FI+output_formation
804,15934108,15.9341,double_intermediate,1,plan+SOCS+FI+output_formation
805,15651301,15.6513,double_intermediate,1,plan+SOCS+FI+output_formation
806,15565249,15.5652,double_intermediate,1,plan+SOCS+FI+output_formation
807,16021321,16.0213,double_intermediate,1,plan+SOCS+FI+output_formation
808,18501007,18.501,double_intermediate,1,plan+SOCS+FI+output_formation
809,15893520,15.8935,double_intermediate,1,plan+SOCS+FI+output_formation
810,15581158,15.5812,double_intermediate,1,plan+SOCS+FI+output_formation
811,15504246,15.5042,double_intermediate,1,plan+SOCS+FI+output_formation
812,15492498,15.4925,double_intermediate,1,plan+SOCS+FI+output_formation
813,15692785,15.6928,double_intermediate,1,plan+SOCS+FI+output_formation
814,15613866,15.6139,double_intermediate,1,plan+SOCS+FI+output_formation
815,15449565,15.4496,double_intermediate,1,plan+SOCS+FI+output_formation
816,15552688,15.5527,double_intermediate,1,plan+SOCS+FI+output_formation
817,15536169,15.5362,double_intermediate,1,plan+SOCS+FI+output_formation
818,15700429,15.7004,double_intermediate,1,plan+SOCS+FI+output_formation
819,15783383,15.7834,double_intermediate,1,plan+SOCS+FI+output_formation
820,15516832,15.5168,double_intermediate,1,plan+SOCS+FI+output_formation
821,15486669,15.4867,double_intermediate,1,plan+SOCS+FI+output_formation
822,15652905,15.6529,double_intermediate,1,plan+SOCS+FI+output_formation
823,15555799,15.5558,double_intermediate,1,plan+SOCS+FI+output_formation
824,15506826,15.5068,double_intermediate,1,plan+SOCS+FI+output_formation
825,15476136,15.4761,double_intermediate,1,plan+SOCS+FI+output_formation
826,15634228,15.6342,double_intermediate,1,plan+SOCS+FI+output_formation
827,15552663,15.5527,double_intermediate,1,plan+SOCS+FI+output_formation
828,15677671,15.6777,double_intermediate,1,plan+SOCS+FI+output_formation
829,15523797,15.5238,double_intermediate,1,plan+SOCS+FI+output_formation
830,15593063,15.5931,double_intermediate,1,plan+SOCS+FI+output_formation
831,15566749,15.5667,double_intermediate,1,plan+SOCS+FI+output_formation
832,15497847,15.4978,double_intermediate,1,plan+SOCS+FI+output_formation
833,15661029,15.661,double_intermediate,1,plan+SOCS+FI+output_formation
834,15493028,15.493,double_intermediate,1,plan+SOCS+FI+output_formation
835,15494075,15.4941,double_intermediate,1,plan+SOCS+FI+output_formation
836,15532692,15.5327,double_intermediate,1,plan+SOCS+FI+output_formation
837,15524790,15.5248,double_intermediate,1,plan+SOCS+FI+output_formation
838,15734810,15.7348,double_intermediate,1,plan+SOCS+FI+output_formation
839,17034306,17.0343,double_intermediate,1,plan+SOCS+FI+output_formation
840,16163766,16.1638,double_intermediate,1,plan+SOCS+FI+output_formation
841,15478768,15.4788,double_intermediate,1,plan+SOCS+FI+output_formation
842,15779502,15.7795,double_intermediate,1,plan+SOCS+FI+output_formation
843,15557779,15.5578,double_intermediate,1,plan+SOCS+FI+output_formation
844,15472997,15.473,double_intermediate,1,plan+SOCS+FI+output_formation
845,15561245,15.5612,double_intermediate,1,plan+SOCS+FI+output_formation
846,15999422,15.9994,double_intermediate,1,plan+SOCS+FI+output_formation
847,15454829,15.4548,double_intermediate,1,plan+SOCS+FI+output_formation
848,15560945,15.5609,double_intermediate,1,plan+SOCS+FI+output_formation
849,15454542,15.4545,double_intermediate,1,plan+SOCS+FI+output_formation
850,15528434,15.5284,double_intermediate,1,plan+SOCS+FI+output_formation
851,15455549,15.4555,double_intermediate,1,plan+SOCS+FI+output_formation
852,15607586,15.6076,double_intermediate,1,plan+SOCS+FI+output_formation
853,15490929,15.4909,double_intermediate,1,plan+SOCS+FI+output_formation
854,15509865,15.5099,double_intermediate,1,plan+SOCS+FI+output_formation
855,15512590,15.5126,double_intermediate,1,plan+SOCS+FI+output_formation
856,15485974,15.486,double_intermediate,1,plan+SOCS+FI+output_formation
857,15497711,15.4977,double_intermediate,1,plan+SOCS+FI+output_formation
858,15543540,15.5435,double_intermediate,1,plan+SOCS+FI+output_formation
859,15536935,15.5369,double_intermediate,1,plan+SOCS+FI+output_formation
860,15461854,15.4619,double_intermediate,1,plan+SOCS+FI+output_formation
861,15476950,15.477,double_intermediate,1,plan+SOCS+FI+output_formation
862,15514745,15.5147,double_intermediate,1,plan+SOCS+FI+output_formation
863,15586196,15.5862,double_intermediate,1,plan+SOCS+FI+output_formation
864,15481743,15.4817,double_intermediate,1,plan+SOCS+FI+output_formation
865,15603981,15.604,double_intermediate,1,plan+SOCS+FI+output_formation
866,15471669,15.4717,double_intermediate,1,plan+SOCS+FI+output_formation
867,15495980,15.496,double_intermediate,1,plan+SOCS+FI+output_formation
868,15457789,15.4578,double_intermediate,1,plan+SOCS+FI+output_formation
869,15562882,15.5629,double_intermediate,1,plan+SOCS+FI+output_formation
870,15487778,15.4878,double_intermediate,1,plan+SOCS+FI+output_formation
871,16620438,16.6204,double_intermediate,1,plan+SOCS+FI+output_formation
872,17334683,17.3347,double_intermediate,1,plan+SOCS+FI+output_formation
873,15521400,15.5214,double_intermediate,1,plan+SOCS+FI+output_formation
874,15474430,15.4744,double_intermediate,1,plan+SOCS+FI+output_formation
875,15539266,15.5393,double_intermediate,1,plan+SOCS+FI+output_formation
876,15507478,15.5075,double_intermediate,1,plan+SOCS+FI+output_formation
877,15988669,15.9887,double_intermediate,1,plan+SOCS+FI+output_formation
878,15559407,15.5594,double_intermediate,1,plan+SOCS+FI+output_formation
879,15498654,15.4987,double_intermediate,1,plan+SOCS+FI+output_formation
880,15522573,15.5226,double_intermediate,1,plan+SOCS+FI+output_formation
881,15493497,15.4935,double_intermediate,1,plan+SOCS+FI+output_formation
882,15808649,15.8086,double_intermediate,1,plan+SOCS+FI+output_formation
883,15610427,15.6104,double_intermediate,1,plan+SOCS+FI+output_formation
884,15552919,15.5529,double_intermediate,1,plan+SOCS+FI+output_formation
885,15502954,15.503,double_intermediate,1,plan+SOCS+FI+output_formation
886,15647120,15.6471,double_intermediate,1,plan+SOCS+FI+output_formation
887,15547780,15.5478,double_intermediate,1,plan+SOCS+FI+output_formation
888,15561799,15.5618,double_intermediate,1,plan+SOCS+FI+output_formation
889,15476745,15.4767,double_intermediate,1,plan+SOCS+FI+output_formation
890,15615234,15.6152,double_intermediate,1,plan+SOCS+FI+output_formation
891,15621527,15.6215,double_intermediate,1,plan+SOCS+FI+output_formation
892,15493983,15.494,double_intermediate,1,plan+SOCS+FI+output_formation
893,15544991,15.545,double_intermediate,1,plan+SOCS+FI+output_formation
894,15619355,15.6194,double_intermediate,1,plan+SOCS+FI+output_formation
895,15644002,15.644,double_intermediate,1,plan+SOCS+FI+output_formation
896,15483084,15.4831,double_intermediate,1,plan+SOCS+FI+output_formation
897,15726867,15.7269,double_intermediate,1,plan+SOCS+FI+output_formation
898,15504776,15.5048,double_intermediate,1,plan+SOCS+FI+output_formation
899,15457667,15.4577,double_intermediate,1,plan+SOCS+FI+output_formation
900,15502128,15.5021,double_intermediate,1,plan+SOCS+FI+output_formation
901,15649918,15.6499,double_intermediate,1,plan+SOCS+FI+output_formation
902,15946500,15.9465,double_intermediate,1,plan+SOCS+FI+output_formation
903,20964726,20.9647,double_intermediate,1,plan+SOCS+FI+output_formation
904,15746122,15.7461,double_intermediate,1,plan+SOCS+FI+output_formation
905,15521480,15.5215,double_intermediate,1,plan+SOCS+FI+output_formation
906,15545112,15.5451,double_intermediate,1,plan+SOCS+FI+output_formation
907,15516644,15.5166,double_intermediate,1,plan+SOCS+FI+output_formation
908,15813799,15.8138,double_intermediate,1,plan+SOCS+FI+output_formation
909,15519339,15.5193,double_intermediate,1,plan+SOCS+FI+output_formation
910,15519499,15.5195,double_intermediate,1,plan+SOCS+FI+output_formation
911,15468985,15.469,double_intermediate,1,plan+SOCS+FI+output_formation
912,15937634,15.9376,double_intermediate,1,plan+SOCS+FI+output_formation
913,15561150,15.5611,double_intermediate,1,plan+SOCS+FI+output_formation
914,15555993,15.556,double_intermediate,1,plan+SOCS+FI+output_formation
915,15631221,15.6312,double_intermediate,1,plan+SOCS+FI+output_formation
916,15793940,15.7939,double_intermediate,1,plan+SOCS+FI+output_formation
917,15510341,15.5103,double_intermediate,1,plan+SOCS+FI+output_formation
918,15596260,15.5963,double_intermediate,1,plan+SOCS+FI+output_formation
919,15572985,15.573,double_intermediate,1,plan+SOCS+FI+output_formation
920,15507820,15.5078,double_intermediate,1,plan+SOCS+FI+output_formation
921,15524464,15.5245,double_intermediate,1,plan+SOCS+FI+output_formation
922,15509377,15.5094,double_intermediate,1,plan+SOCS+FI+output_formation
923,15437462,15.4375,double_intermediate,1,plan+SOCS+FI+output_formation
924,15523655,15.5237,double_intermediate,1,plan+SOCS+FI+output_formation
925,15484757,15.4848,double_intermediate,1,plan+SOCS+FI+output_formation
926,15495553,15.4956,double_intermediate,1,plan+SOCS+FI+output_formation
927,15497192,15.4972,double_intermediate,1,plan+SOCS+FI+output_formation
928,15630861,15.6309,double_intermediate,1,plan+SOCS+FI+output_formation
929,15560082,15.5601,double_intermediate,1,plan+SOCS+FI+output_formation
930,15508969,15.509,double_intermediate,1,plan+SOCS+FI+output_formation
931,15462158,15.4622,double_intermediate,1,plan+SOCS+FI+output_formation
932,15587061,15.5871,double_intermediate,1,plan+SOCS+FI+output_formation
933,15507844,15.5078,double_intermediate,1,plan+SOCS+FI+output_formation
934,15513018,15.513,double_intermediate,1,plan+SOCS+FI+output_formation
935,18267566,18.2676,double_intermediate,1,plan+SOCS+FI+output_formation
936,16256584,16.2566,double_intermediate,1,plan+SOCS+FI+output_formation
937,15484446,15.4844,double_intermediate,1,plan+SOCS+FI+output_formation
938,15535721,15.5357,double_intermediate,1,plan+SOCS+FI+output_formation
939,15447316,15.4473,double_intermediate,1,plan+SOCS+FI+output_formation
940,15540079,15.5401,double_intermediate,1,plan+SOCS+FI+output_formation
941,15717134,15.7171,double_intermediate,1,plan+SOCS+FI+output_formation
942,15480338,15.4803,double_intermediate,1,plan+SOCS+FI+output_formation
943,15493865,15.4939,double_intermediate,1,plan+SOCS+FI+output_formation
944,15506936,15.5069,double_intermediate,1,plan+SOCS+FI+output_formation
945,15801687,15.8017,double_intermediate,1,plan+SOCS+FI+output_formation
946,15796145,15.7961,double_intermediate,1,plan+SOCS+FI+output_formation
947,15620317,15.6203,double_intermediate,1,plan+SOCS+FI+output_formation
948,15560698,15.5607,double_intermediate,1,plan+SOCS+FI+output_formation
949,15478043,15.478,double_intermediate,1,plan+SOCS+FI+output_formation
950,15631601,15.6316,double_intermediate,1,plan+SOCS+FI+output_formation
951,15594090,15.5941,double_intermediate,1,plan+SOCS+FI+output_formation
952,15528519,15.5285,double_intermediate,1,plan+SOCS+FI+output_formation
953,15502895,15.5029,double_intermediate,1,plan+SOCS+FI+output_formation
954,15526165,15.5262,double_intermediate,1,plan+SOCS+FI+output_formation
955,15491473,15.4915,double_intermediate,1,plan+SOCS+FI+output_formation
956,15515822,15.5158,double_intermediate,1,plan+SOCS+FI+output_formation
957,15524093,15.5241,double_intermediate,1,plan+SOCS+FI+output_formation
958,15580346,15.5803,double_intermediate,1,plan+SOCS+FI+output_formation
959,15613559,15.6136,double_intermediate,1,plan+SOCS+FI+output_formation
960,15834021,15.834,double_intermediate,1,plan+SOCS+FI+output_formation
961,15527231,15.5272,double_intermediate,1,plan+SOCS+FI+output_formation
962,15545629,15.5456,double_intermediate,1,plan+SOCS+FI+output_formation
963,15636898,15.6369,double_intermediate,1,plan+SOCS+FI+output_formation
964,15921390,15.9214,double_intermediate,1,plan+SOCS+FI+output_formation
965,15927030,15.927,double_intermediate,1,plan+SOCS+FI+output_formation
966,15900917,15.9009,double_intermediate,1,plan+SOCS+FI+output_formation
967,17763564,17.7636,double_intermediate,1,plan+SOCS+FI+output_formation
968,15592729,15.5927,double_intermediate,1,plan+SOCS+FI+output_formation
969,15540754,15.5408,double_intermediate,1,plan+SOCS+FI+output_formation
970,15501249,15.5012,double_intermediate,1,plan+SOCS+FI+output_formation
971,15495018,15.495,double_intermediate,1,plan+SOCS+FI+output_formation
972,15524760,15.5248,double_intermediate,1,plan+SOCS+FI+output_formation
973,15563380,15.5634,double_intermediate,1,plan+SOCS+FI+output_formation
974,15487635,15.4876,double_intermediate,1,plan+SOCS+FI+output_formation
975,15533865,15.5339,double_intermediate,1,plan+SOCS+FI+output_formation
976,15577297,15.5773,double_intermediate,1,plan+SOCS+FI+output_formation
977,15463210,15.4632,double_intermediate,1,plan+SOCS+FI+output_formation
978,15447365,15.4474,double_intermediate,1,plan+SOCS+FI+output_formation
979,15569751,15.5698,double_intermediate,1,plan+SOCS+FI+output_formation
980,15556831,15.5568,double_intermediate,1,plan+SOCS+FI+output_formation
981,15491406,15.4914,double_intermediate,1,plan+SOCS+FI+output_formation
982,15481210,15.4812,double_intermediate,1,plan+SOCS+FI+output_formation
983,15500484,15.5005,double_intermediate,1,plan+SOCS+FI+output_formation
984,15532523,15.5325,double_intermediate,1,plan+SOCS+FI+output_formation
985,15474697,15.4747,double_intermediate,1,plan+SOCS+FI+output_formation
986,15483117,15.4831,double_intermediate,1,plan+SOCS+FI+output_formation
987,15548046,15.548,double_intermediate,1,plan+SOCS+FI+output_formation
988,15512257,15.5123,double_intermediate,1,plan+SOCS+FI+output_formation
989,15523999,15.524,double_intermediate,1,plan+SOCS+FI+output_formation
990,15498230,15.4982,double_intermediate,1,plan+SOCS+FI+output_formation
991,15514171,15.5142,double_intermediate,1,plan+SOCS+FI+output_formation
992,15595424,15.5954,double_intermediate,1,plan+SOCS+FI+output_formation
993,15478804,15.4788,double_intermediate,1,plan+SOCS+FI+output_formation
994,15466707,15.4667,double_intermediate,1,plan+SOCS+FI+output_formation
995,15513833,15.5138,double_intermediate,1,plan+SOCS+FI+output_formation
996,15466316,15.4663,double_intermediate,1,plan+SOCS+FI+output_formation
997,15491381,15.4914,double_intermediate,1,plan+SOCS+FI+output_formation
998,15511583,15.5116,double_intermediate,1,plan+SOCS+FI+output_formation
999,20217215,20.2172,double_intermediate,1,plan+SOCS+FI+output_formation
